PlayerID,Name,Team,Position,Height,Weight,DOB,Age,YrsExp,CapHit
CWhiteSEA,Cody White,SEA,WR,6-3,215,11/28/1998,25,2,"$915,000"
DEskridgeSEA,D'Wayne Eskridge,SEA,WR,5-9,190,3/23/1997,27,4,"$1,477,457"
DJamesSEA,D.J. James,SEA,CB,6-0,170,3/5/2001,23,R,"$841,108"
DMetcalfSEA,D.K. Metcalf,SEA,WR,6-4,235,12/14/1997,26,6,"$24,500,000"
DYoungSEA,Dareke Young,SEA,WR,6-2,224,6/4/1999,25,3,"$1,010,275"
DTaylorSEA,Darrell Taylor,SEA,LB,6-4,267,3/24/1997,27,4,"$3,136,000"
DWilliamsSEA,Dee Williams,SEA,WR,5-10,190,12/6/1999,24,R,"$803,333"
DHallSEA,Derick Hall,SEA,LB,6-3,254,3/19/2001,23,2,"$2,071,728"
DLevelstonSEA,Devere Levelston,SEA,DT,6-3,281,—,22,R,"$796,000"
DRichardsonSEA,Devin Richardson,SEA,LB,6-2,229,—,22,R,"$795,000"
DWitherspoonSEA,Devon Witherspoon,SEA,CB,6-0,185,12/11/2000,23,2,"$7,241,171"
DThomasSEA,Drake Thomas,SEA,LB,5-11,228,2/25/2000,24,2,"$915,000"
DJonesSEA,Dre'Mont Jones,SEA,DE,6-3,281,1/5/1997,27,6,"$10,770,416"
EWinstonSEA,Easop Winston,SEA,WR,6-0,190,12/17/1996,27,1,"$915,000"
EGibbsSEA,Easton Gibbs,SEA,LB,6-0,232,4/27/2001,23,R,"$801,666"
GGreenfieldSEA,Garret Greenfield,SEA,OT,6-6,310,9/20/1999,24,R,"$801,666"
GSmithSEA,Geno Smith,SEA,QB,6-3,221,10/10/1990,33,12,"$26,400,000"
GFantSEA,George Fant,SEA,OT,6-5,316,7/19/1992,31,9,"$3,430,000"
GHolaniSEA,George Holani,SEA,RB,5-11,210,12/16/1999,24,R,"$800,000"
HHattenSEA,Hayden Hatten,SEA,WR,6-1,207,8/6/2000,23,R,"$800,000"
JWestoverSEA,Jack Westover,SEA,TE,6-2,245,6/9/1999,25,R,"$803,333"
JBoboSEA,Jake Bobo,SEA,WR,6-4,207,8/4/1998,25,2,"$918,333"
JReedSEA,Jarran Reed,SEA,DE,6-3,306,12/16/1992,31,9,"$6,470,000"
JReedSEA,Jerrick Reed,SEA,SAF,5-9,196,8/7/2000,23,2,"$958,700"
JMyersSEA,Jason Myers,SEA,K,5-10,190,5/12/1991,33,10,"$5,510,000"
JSmith-NjigbaSEA,Jaxon Smith-Njigba,SEA,WR,6-0,197,2/14/2002,22,2,"$3,276,661"
JBakerSEA,Jerome Baker,SEA,OLB,6-2,232,12/25/1996,27,7,"$6,770,000"
JHankinsSEA,Johnathan Hankins,SEA,DT,6-3,325,3/30/1992,32,12,"$1,960,000"
JRhattiganSEA,Jon Rhattigan,SEA,LB,6-0,236,2/2/1999,25,4,"$2,985,000"
JSutherlandSEA,Jonathan Sutherland,SEA,DB,5-11,202,8/9/1998,25,1,"$795,000"
JOnujioguSEA,Josh Onujiogu,SEA,LB,6-2,252,3/3/1998,26,2,"$795,000"
JLoveSEA,Julian Love,SEA,SS,5-11,195,3/19/1998,26,6,"$8,090,000"
KWallaceSEA,K'Von Wallace,SEA,SAF,5-11,205,7/25/1997,26,5,"$1,500,000"
KWalkerSEA,Kenneth Walker III,SEA,RB,5-9,211,10/20/2000,23,3,"$2,302,249"
KMcIntoshSEA,Kenny McIntosh,SEA,RB,6-0,204,3/3/2000,24,2,"$937,713"
KLewisSEA,Kobe Lewis,SEA,RB,5-9,208,6/14/2000,24,R,"$796,666"
LTomlinsonSEA,Laken Tomlinson,SEA,OG,6-3,323,2/9/1992,32,10,"$1,210,000"
LBoykinSEA,Lance Boykin,SEA,CB,6-2,198,8/31/2000,23,1,"$795,000"
LShenaultSEA,Laviska Shenault,SEA,WR,6-1,224,10/5/1998,25,5,"$1,152,500"
LWilliamsSEA,Leonard Williams,SEA,DE,6-5,300,6/20/1994,30,10,"$10,400,000"
MGotelSEA,Matthew Gotel,SEA,NT,6-1,341,1/2/1999,25,1,"$795,000"
MPircherSEA,Max Pircher,SEA,OT,6-7,325,9/7/1999,24,1,"$795,000"
MCurtisSEA,McClendon Curtis,SEA,OG,6-6,325,9/16/1999,24,2,"$915,000"
MDicksonSEA,Michael Dickson,SEA,P,6-2,208,1/4/1996,28,7,"$3,850,000"
MJacksonSEA,Michael Jackson Sr.,SEA,CB,6-1,210,1/10/1997,27,4,"$1,222,500"
MJerrellSEA,Mike Jerrell,SEA,OT,6-5,294,8/18/1999,24,R,"$835,015"
MMorrisSEA,Mike Morris,SEA,DE,6-6,295,4/22/2001,23,2,"$875,519"
MNovitskySEA,Mike Novitsky,SEA,C,6-3,309,—,22,R,"$795,833"
MAdamsSEA,Myles Adams,SEA,DT,6-2,290,3/9/1998,26,3,"$985,000"
NPickeringSEA,Nathan Pickering,SEA,DT,6-4,314,11/18/2000,23,R,"$795,000"
NPritchettSEA,Nehemiah Pritchett,SEA,CB,6-0,188,2/11/2001,23,R,"$889,768"
NCeaserSEA,Nelson Ceaser,SEA,LB,6-3,264,6/3/2001,23,R,"$798,333"
NHarrisSEA,Nick Harris,SEA,C,6-1,293,11/13/1998,25,5,"$2,395,000"
NFantSEA,Noah Fant,SEA,TE,6-4,249,11/20/1997,26,6,"$7,500,000"
OOluwatimiSEA,Olusegun Oluwatimi,SEA,C,6-3,309,8/5/1999,24,2,"$994,115"
PO'ConnellSEA,Patrick O'Connell,SEA,LB,6-1,227,12/31/1998,25,1,"$915,000"
PBrownSEA,Pharaoh Brown,SEA,TE,6-5,246,5/4/1994,30,7,"$3,200,000"
PWalkerSEA,Phillip Walker,SEA,QB,5-11,210,2/26/1995,29,5,"$985,000"
RO'NealSEA,Raiqwon O'Neal,SEA,OT,6-4,305,1/12/2000,24,2,"$915,000"
RJenkinsSEA,Rayshawn Jenkins,SEA,DB,6-1,200,1/25/1994,30,8,"$4,100,000"
RPersonSEA,Ricky Person Jr.,SEA,RB,6-0,217,11/12/1999,24,1,"$795,000"
SHowellSEA,Sam Howell,SEA,QB,6-1,220,11/16/2000,23,3,"$985,000"
SLaumeaSEA,Sataoa Laumea,SEA,OL,6-4,319,1/13/2001,23,R,"$849,129"
SForsytheSEA,Stone Forsythe,SEA,OT,6-8,307,12/29/1997,26,4,"$1,096,656"
SAndersonSEA,Sundiata Anderson,SEA,LB,6-4,240,—,22,R,"$798,333"
TWoolenSEA,Tariq Woolen,SEA,CB,6-4,210,5/2/1999,25,3,"$1,068,054"
TBrownSEA,Tre Brown,SEA,CB,5-10,186,9/24/1997,26,4,"$1,215,166"
TAnchrumSEA,Tremayne Anchrum,SEA,OG,6-2,315,6/24/1998,26,5,"$1,155,000"
TOkadaSEA,Ty Okada,SEA,DB,5-11,193,6/4/1999,25,1,"$915,000"
TLockettSEA,Tyler Lockett,SEA,WR,5-10,182,9/28/1992,31,10,"$18,895,000"
TMabrySEA,Tyler Mabry,SEA,TE,6-3,247,11/21/1996,27,2,"$915,000"
TDodsonSEA,Tyrel Dodson,SEA,LB,6-0,237,6/25/1998,26,5,"$4,260,000"
TKnightSEA,Tyrice Knight,SEA,LB,6-0,233,12/20/2000,23,R,"$988,140"
UNwosuSEA,Uchenna Nwosu,SEA,LB,6-2,251,12/28/1996,27,7,"$7,813,333"
ZCharbonnetSEA,Zach Charbonnet,SEA,RB,6-1,214,1/8/2001,23,2,"$1,562,745"
ABarrettSF,Alex Barrett,SF,DE,6-2,250,3/6/1994,30,2,"$915,000"
AThomasSF,Ambry Thomas,SF,CB,6-0,190,9/9/1999,24,4,"$1,425,154"
ABryantSF,Austin Bryant,SF,DE,6-5,250,11/12/1996,27,5,"$985,000"
BBartchSF,Ben Bartch,SF,OG,6-6,315,7/22/1998,25,5,"$1,125,000"
BAiyukSF,Brandon Aiyuk,SF,WR,6-0,200,3/17/1998,26,5,"$14,124,000"
BAllenSF,Brandon Allen,SF,QB,6-2,209,9/5/1992,31,8,"$1,540,000"
BParkerSF,Brandon Parker,SF,OT,6-8,320,10/21/1995,28,7,"$1,010,000"
BWillisSF,Brayden Willis,SF,TE,6-4,240,11/11/1999,24,2,"$934,975"
BMaysSF,Briason Mays,SF,C,6-4,295,—,22,R,"$798,333"
BPurdySF,Brock Purdy,SF,QB,6-1,220,12/27/1999,24,3,"$1,004,253"
CLatuSF,Cameron Latu,SF,TE,6-5,244,2/24/2000,24,2,"$1,205,473"
CWardSF,Charvarius Ward,SF,CB,6-1,196,5/16/1996,28,7,"$18,401,000"
CLucasSF,Chase Lucas,SF,CB,5-11,184,3/4/1997,27,3,"$985,000"
CConleySF,Chris Conley,SF,WR,6-3,205,10/25/1992,31,10,"$1,550,000"
CHubbardSF,Chris Hubbard,SF,OT,6-4,295,4/23/1991,33,11,"$1,152,500"
CMcCaffreySF,Christian McCaffrey,SF,RB,5-11,210,6/7/1996,28,8,"$6,682,588"
CSchraderSF,Cody Schrader,SF,RB,5-8,202,9/8/1999,24,R,"$799,000"
CMcKivitzSF,Colton McKivitz,SF,OT,6-6,301,8/9/1996,27,5,"$2,913,000"
CRobinsonSF,Curtis Robinson,SF,LB,6-3,235,6/2/1998,26,3,"$1,055,000"
DGraySF,Danny Gray,SF,WR,6-0,200,4/1/1999,25,3,"$1,375,883"
DLuterSF,Darrell Luter Jr.,SF,CB,6-0,190,4/24/2000,24,2,"$993,378"
DCampbellSF,De'Vondre Campbell,SF,OLB,6-3,232,7/1/1993,31,9,"$2,200,000"
DWintersSF,Dee Winters,SF,LB,5-11,227,10/17/2000,23,2,"$948,333"
DSamuelSF,Deebo Samuel,SF,WR,6-0,215,1/15/1996,28,6,"$28,633,765"
DFlannigan-FowlesSF,Demetrius Flannigan-Fowles,SF,LB,6-2,223,9/4/1996,27,5,"$1,292,500"
DLenoirSF,Deommodore Lenoir,SF,CB,5-10,200,10/6/1999,24,4,"$3,187,217"
DPuniSF,Dominick Puni,SF,OT,6-5,313,2/24/2000,24,R,"$1,036,463"
DJacksonSF,Drake Jackson,SF,DE,6-4,273,4/12/2001,23,3,"$1,607,016"
DNugentSF,Drake Nugent,SF,C,6-1,298,2/9/2001,23,R,"$800,000"
DGreenlawSF,Dre Greenlaw,SF,LB,6-0,230,5/25/1997,27,6,"$9,602,970"
EMitchellSF,Elijah Mitchell,SF,RB,5-10,200,5/2/1998,26,4,"$1,100,893"
ESaubertSF,Eric Saubert,SF,TE,6-5,248,5/9/1994,30,7,"$1,081,250"
EHarrisSF,Erik Harris,SF,FS,6-2,225,4/2/1990,34,8,"$985,000"
EAndersonSF,Evan Anderson,SF,DL,6-3,326,2/14/2002,22,R,"$805,000"
FWarnerSF,Fred Warner,SF,MLB,6-3,230,11/19/1996,27,7,"$12,649,000"
GKittleSF,George Kittle,SF,TE,6-4,250,10/9/1993,30,8,"$12,204,575"
GOdumSF,George Odum,SF,DB,6-1,202,11/3/1993,30,7,"$2,551,666"
IAlarconSF,Isaac Alarcon,SF,OT,6-7,320,7/27/1998,25,1,"$795,000"
IGuerendoSF,Isaac Guerendo,SF,RB,6-0,221,6/28/2000,24,R,"$971,132"
IYiadomSF,Isaac Yiadom,SF,CB,6-1,188,2/20/1996,28,7,"$1,900,000"
JCowingSF,Jacob Cowing,SF,WR,5-9,170,2/4/2001,23,R,"$927,177"
JBrendelSF,Jake Brendel,SF,C,6-4,299,9/10/1992,31,8,"$4,692,000"
JMoodySF,Jake Moody,SF,K,6-1,210,11/23/1999,24,2,"$1,205,473"
JTongesSF,Jake Tonges,SF,TE,6-4,240,7/8/1999,25,2,"$915,000"
JGrahamSF,Jalen Graham,SF,LB,6-3,220,1/11/2000,24,2,"$934,446"
JKingstonSF,Jarrett Kingston,SF,OG,6-4,305,12/2/1999,24,R,"$829,597"
JJenningsSF,Jauan Jennings,SF,WR,6-3,212,7/10/1997,27,4,"$2,774,941"
JHargraveSF,Javon Hargrave,SF,NT,6-2,305,2/7/1993,31,9,"$9,270,882"
JMahoneySF,Jaylen Mahoney,SF,SAF,5-11,200,—,22,R,"$797,666"
JMooreSF,Jaylon Moore,SF,OT,6-4,311,1/9/1998,26,4,"$1,135,759"
JBrownSF,Ji'Ayir Brown,SF,SAF,5-11,202,1/25/2000,24,2,"$1,226,319"
JFelicianoSF,Jon Feliciano,SF,OG,6-4,325,2/10/1992,32,10,"$2,280,000"
JElliottSF,Jordan Elliott,SF,DT,6-4,302,11/23/1997,26,5,"$2,140,000"
JMasonSF,Jordan Mason,SF,RB,5-11,223,5/24/1999,25,3,"$988,334"
JDobbsSF,Joshua Dobbs,SF,QB,6-3,220,1/26/1995,29,8,"$2,250,000"
KDavisSF,Kalia Davis,SF,DT,6-2,310,10/2/1998,25,3,"$1,018,003"
KHallSF,Kemon Hall,SF,DB,5-11,190,6/2/1997,27,3,"$985,000"
KGivensSF,Kevin Givens,SF,DT,6-1,285,3/1/1997,27,5,"$1,192,500"
KJuszczykSF,Kyle Juszczyk,SF,FB,6-2,235,4/23/1991,33,12,"$3,606,750"
LFloydSF,Leonard Floyd,SF,DE,6-3,240,9/8/1992,31,9,"$3,418,000"
LThomasSF,Logan Thomas,SF,TE,6-6,250,7/1/1991,33,10,"$985,000"
MCollinsSF,Maliek Collins,SF,DT,6-2,310,4/8/1995,29,9,"$8,470,588"
MMustaphaSF,Malik Mustapha,SF,SAF,5-10,206,6/25/2002,22,R,"$979,734"
MPlineSF,Mason Pline,SF,TE,6-6,254,—,22,R,"$798,333"
MWishnowskySF,Mitch Wishnowsky,SF,P,6-2,220,3/2/1992,32,6,"$2,825,000"
NBosaSF,Nick Bosa,SF,DE,6-4,266,10/23/1997,26,6,"$14,671,000"
NZakeljSF,Nick Zakelj,SF,OT,6-6,316,6/22/1999,25,3,"$1,032,590"
PTaylorSF,Patrick Taylor,SF,RB,6-1,217,4/29/1998,26,4,"$1,055,000"
RGreenSF,Renardo Green,SF,CB,6-0,186,11/9/2000,23,R,"$1,161,795"
RPearsallSF,Ricky Pearsall,SF,WR,6-3,192,9/9/2000,23,R,"$2,279,709"
RBealSF,Robert Beal Jr.,SF,DE,6-4,250,8/18/1999,24,2,"$976,245"
RYa-SinSF,Rock Ya-Sin,SF,CB,5-11,195,5/23/1996,28,6,"$1,152,500"
RBellSF,Ronnie Bell,SF,WR,6-0,190,1/28/2000,24,2,"$934,446"
SOkuayinonuSF,Sam Okuayinonu,SF,DT,6-1,269,5/1/1998,26,2,"$915,000"
SWomackSF,Samuel Womack,SF,CB,5-10,189,7/7/1999,25,3,"$1,055,831"
SGutierrezSF,Sebastian Gutierrez,SF,OT,6-6,308,7/6/1998,26,1,"$915,000"
SBrownSF,Shakel Brown,SF,DT,6-3,295,12/4/1998,25,2,"$795,000"
SBurfordSF,Spencer Burford,SF,OG,6-4,300,7/19/2000,23,3,"$1,153,014"
TMcGillSF,T.Y. McGill,SF,DT,6-0,294,11/23/1992,31,8,"$985,000"
THufangaSF,Talanoa Hufanga,SF,SAF,6-0,200,2/1/2000,24,4,"$4,950,038"
TMordecaiSF,Tanner Mordecai,SF,QB,6-2,218,11/8/1999,24,R,"$803,333"
TBethuneSF,Tatum Bethune,SF,LB,6-0,299,2/19/2001,23,R,"$815,452"
TMartinSF,Tay Martin,SF,WR,6-3,186,12/14/1997,26,1,"$795,000"
TPepperSF,Taybor Pepper,SF,LS,6-4,245,5/28/1994,30,7,"$1,299,999"
THawkinsSF,Tayler Hawkins,SF,SAF,6-1,205,12/27/1997,26,1,"$795,000"
TOwensSF,Terique Owens,SF,WR,6-3,193,9/25/1999,24,R,"$798,333"
TTaylorSF,Trent Taylor,SF,WR,5-8,178,4/30/1994,30,7,"$985,000"
TWilliamsSF,Trent Williams,SF,OT,6-5,320,7/19/1988,35,15,"$31,568,542"
YGross-MatosSF,Yetur Gross-Matos,SF,DE,6-5,265,2/26/1998,26,5,"$3,238,000"
ZTurnerSF,Zeke Turner,SF,LB,6-2,214,6/9/1996,28,7,"$1,152,500"
AHayesTB,Andrew Hayes,TB,CB,6-0,195,5/17/2001,23,R,"$795,333"
ANelsonTB,Anthony Nelson,TB,LB,6-7,271,3/4/1997,27,6,"$5,384,000"
AGrierTB,Antonio Grier,TB,LB,6-1,230,1/18/2000,24,R,"$796,000"
AJonesTB,Avery Jones,TB,C,6-4,307,10/20/1999,24,R,"$796,666"
BMayfieldTB,Baker Mayfield,TB,QB,6-1,215,4/14/1995,29,7,"$6,900,000"
BBredesonTB,Ben Bredeson,TB,OG,6-5,315,2/20/1998,26,5,"$2,980,000"
BWaltonTB,Brandon Walton,TB,OT,6-5,300,3/18/1998,26,3,"$985,000"
BHallTB,Bryce Hall,TB,CB,6-1,202,11/5/1997,26,5,"$985,000"
BIrvingTB,Bucky Irving,TB,RB,5-10,194,8/19/2002,21,R,"$977,888"
CBrewerTB,C.J. Brewer,TB,DT,6-2,290,11/22/1997,26,1,"$795,000"
COttonTB,Cade Otton,TB,TE,6-5,247,4/15/1999,25,3,"$1,193,485"
CKanceyTB,Calijah Kancey,TB,DT,6-0,280,3/1/2001,23,2,"$3,293,971"
CJohnsonTB,Cephus Johnson,TB,WR,6-5,220,9/21/1999,24,1,"$795,000"
CEdmondsTB,Chase Edmonds,TB,RB,5-9,201,4/13/1996,28,7,"$1,500,000"
CMcLaughlinTB,Chase McLaughlin,TB,K,6-0,190,4/9/1996,28,6,"$5,000,000"
CBraswellTB,Chris Braswell,TB,LB,6-3,255,10/25/2001,22,R,"$1,233,672"
CGodwinTB,Chris Godwin,TB,WR,6-1,209,2/27/1996,28,8,"$27,534,000"
CMcDonaldTB,Chris McDonald,TB,CB,5-10,192,11/9/1999,24,R,"$801,666"
CIzienTB,Christian Izien,TB,DB,5-10,200,6/8/2000,24,2,"$918,333"
CMauchTB,Cody Mauch,TB,OG,6-6,303,1/15/1999,25,2,"$1,701,243"
CThompsonTB,Cody Thompson,TB,WR,6-2,205,1/11/1996,28,3,"$985,000"
DWilliamsTB,D.J. Williams,TB,RB,6-0,225,11/15/1999,24,R,"$798,333"
DGrzesiakTB,Daniel Grzesiak,TB,LB,6-1,245,11/19/2000,23,R,"$796,000"
DWellsTB,David Wells,TB,TE,6-6,260,5/2/1995,29,4,"$985,000"
DCulpTB,Devin Culp,TB,TE,6-4,237,2/2/2000,24,R,"$816,546"
EBrownTB,Earnest Brown IV,TB,DE,6-5,270,1/8/1999,25,2,"$985,000"
EKleinTB,Elijah Klein,TB,OG,6-4,319,4/8/2000,24,R,"$829,597"
EBanksTB,Eric Banks,TB,DT,6-5,274,1/30/1998,26,2,"$985,000"
EDeckersTB,Evan Deckers,TB,LS,6-3,252,2/23/1999,25,1,"$795,000"
GBartonTB,Graham Barton,TB,C,6-5,314,6/1/2002,22,R,"$2,550,446"
GGainesTB,Greg Gaines,TB,DT,6-1,312,5/6/1996,28,6,"$3,975,000"
JRussellTB,J.J. Russell,TB,ILB,6-1,225,10/12/1998,25,3,"$985,000"
JCamardaTB,Jake Camarda,TB,P,6-1,193,4/20/1999,25,3,"$1,155,079"
JMcMillanTB,Jalen McMillan,TB,WR,6-1,192,12/7/2001,22,R,"$1,029,641"
JDeanTB,Jamel Dean,TB,DB,6-1,206,10/15/1996,27,6,"$14,666,353"
JTryon-ShoyinkaTB,Joe Tryon-Shoyinka,TB,LB,6-5,259,4/30/1999,25,4,"$3,554,487"
JWolfordTB,John Wolford,TB,QB,6-1,218,10/16/1995,28,5,"$1,152,500"
JWhiteheadTB,Jordan Whitehead,TB,FS,5-10,198,3/18/1997,27,7,"$4,500,000"
JRamirezTB,Jose Ramirez,TB,LB,6-2,252,5/9/1999,25,1,"$795,000"
JHayesTB,Josh Hayes,TB,DB,6-0,190,4/24/1999,25,2,"$966,094"
JCulpepperTB,Judge Culpepper,TB,DT,6-4,293,11/24/1999,24,R,"$803,333"
JSkuleTB,Justin Skule,TB,OT,6-6,315,11/23/1996,27,5,"$1,255,000"
KBrittTB,K.J. Britt,TB,LB,6-0,235,6/4/1999,25,4,"$1,121,574"
KMerriweatherTB,Kaevon Merriweather,TB,SAF,6-0,212,12/20/1999,24,2,"$920,000"
KDeLoachTB,Kalen DeLoach,TB,LB,6-1,212,11/28/2000,23,R,"$803,333"
KJohnsonTB,Kameron Johnson,TB,WR,5-10,170,3/17/2002,22,R,"$798,333"
KIsaacTB,Keenan Isaac,TB,DB,6-3,190,2/17/2000,24,1,"$915,000"
KKieftTB,Ko Kieft,TB,TE,6-5,265,1/20/1998,26,3,"$1,018,003"
KTraskTB,Kyle Trask,TB,QB,6-5,236,3/6/1998,26,4,"$1,761,243"
LJonesTB,Latreal Jones,TB,WR,6-1,195,1/13/1999,25,R,"$796,666"
LDavidTB,Lavonte David,TB,OLB,6-1,233,1/23/1990,34,13,"$8,500,000"
LHallTB,Logan Hall,TB,DE,6-6,283,4/22/2000,24,3,"$2,540,851"
LMetzTB,Lorenz Metz,TB,OL,6-9,310,3/7/1997,27,R,"$795,000"
LGoedekeTB,Luke Goedeke,TB,OT,6-5,312,11/21/1998,25,3,"$1,685,178"
LHaggardTB,Luke Haggard,TB,OL,6-7,305,1/3/2000,24,1,"$795,000"
LUguakTB,Lwal Uguak,TB,DE,6-4,269,3/30/2000,24,R,"$795,000"
MBanksTB,Marcus Banks,TB,DB,6-0,190,10/8/2000,23,R,"$802,666"
MWattsTB,Markees Watts,TB,LB,6-1,240,12/7/1999,24,2,"$915,333"
MEvansTB,Mike Evans,TB,WR,6-5,231,8/21/1993,30,11,"$5,568,000"
MGreeneTB,Mike Greene,TB,DT,6-3,293,5/3/1999,25,2,"$915,000"
PDurhamTB,Payne Durham,TB,TE,6-5,255,6/15/2000,24,2,"$976,245"
RWhiteTB,Rachaad White,TB,RB,6-0,214,1/12/1999,25,3,"$1,399,091"
RJarrettTB,Rakim Jarrett,TB,WR,6-0,192,1/24/2001,23,2,"$923,333"
RWebbTB,Raleigh Webb,TB,WR,6-2,204,12/28/1997,26,2,"$915,000"
RJeffersonTB,Ramon Jefferson,TB,RB,5-10,215,1/10/2000,24,R,"$795,333"
RGregoryTB,Randy Gregory,TB,LB,6-5,255,11/23/1992,31,7,"$2,970,000"
RWisdomTB,Rashad Wisdom,TB,SAF,5-9,210,6/6/2001,23,R,"$798,333"
RHainseyTB,Robert Hainsey,TB,C,6-4,306,8/12/1998,25,4,"$3,329,886"
RMillerTB,Ryan Miller,TB,WR,6-2,221,2/20/2000,24,1,"$795,000"
STuckerTB,Sean Tucker,TB,RB,5-10,205,10/25/2001,22,2,"$916,666"
SPetersonTB,Shaun Peterson Jr.,TB,LB,6-3,240,10/22/1999,24,R,"$795,666"
SDzansiTB,Silas Dzansi,TB,OT,6-5,335,6/13/1998,26,1,"$795,000"
SDennisTB,SirVocea Dennis,TB,LB,6-0,230,3/9/2000,24,2,"$994,332"
SShepardTB,Sterling Shepard,TB,WR,5-10,196,2/10/1993,31,9,"$1,152,500"
TKnueTB,Tanner Knue,TB,WR,5-11,178,11/26/1999,24,R,"$796,666"
TTaulaTB,Tanner Taula,TB,TE,6-6,255,12/6/1998,25,1,"$795,000"
TThomasTB,Tavierre Thomas,TB,CB,5-10,205,3/11/1996,28,7,"$1,441,176"
TPalmerTB,Trey Palmer,TB,WR,6-1,190,4/2/2001,23,2,"$959,824"
TWirfsTB,Tristan Wirfs,TB,OT,6-5,320,1/24/1999,25,5,"$18,606,582"
TSmithTB,Tykee Smith,TB,DB,5-10,202,2/18/2001,23,R,"$1,034,003"
TFunderburkTB,Tyrek Funderburk,TB,CB,6-0,185,11/28/2000,23,R,"$801,666"
VJonesTB,Vi Jones,TB,LB,6-2,225,5/5/1998,26,2,"$915,000"
VVeaTB,Vita Vea,TB,DT,6-4,347,2/5/1995,29,7,"$20,965,063"
WGholstonTB,William Gholston,TB,DT,6-6,281,7/31/1991,32,12,"$1,152,500"
XDelgadoTB,Xavier Delgado,TB,OL,6-4,329,6/20/2000,24,R,"$797,666"
YDiabyTB,YaYa Diaby,TB,LB,6-3,270,5/30/1999,25,2,"$1,242,139"
ZTrinerTB,Zach Triner,TB,LS,6-3,245,1/30/1991,33,6,"$1,152,500"
ZAnnexstadTB,Zack Annexstad,TB,QB,6-3,220,4/16/2000,24,R,"$796,000"
ZMcCollumTB,Zyon McCollum,TB,CB,6-2,199,5/3/1999,25,3,"$1,065,433"
AHookerTEN,Amani Hooker,TEN,SAF,5-11,210,6/14/1998,26,6,"$9,317,647"
ARupcichTEN,Andrew Rupcich,TEN,OT,6-6,318,4/1/1999,25,1,"$915,000"
AKendallTEN,Anthony Kendall,TEN,CB,5-10,188,12/17/1999,24,2,"$915,000"
AKeyTEN,Arden Key,TEN,LB,6-5,240,5/3/1996,28,7,"$4,220,000"
BNarvesonTEN,Brayden Narveson,TEN,K,5-11,215,—,22,R,"$796,666"
BDooleyTEN,Brian Dooley,TEN,OL,6-5,318,—,22,R,"$798,333"
BOliverTEN,Bryce Oliver,TEN,WR,6-1,214,—,22,R,"$795,000"
CFarleyTEN,Caleb Farley,TEN,CB,6-2,197,11/2/1998,25,4,"$4,294,018"
CMurphyTEN,Caleb Murphy,TEN,LB,6-3,254,12/15/1999,24,2,"$916,666"
CRidleyTEN,Calvin Ridley,TEN,WR,6-1,190,12/20/1994,29,6,"$10,000,000"
CGrayTEN,Cedric Gray,TEN,LB,6-2,235,10/30/2002,21,R,"$1,003,623"
CCampbellTEN,Chance Campbell,TEN,LB,6-2,232,10/8/1999,24,3,"$915,000"
CAwuzieTEN,Chidobe Awuzie,TEN,CB,5-11,202,5/24/1995,29,8,"$6,940,000"
COkonkwoTEN,Chigoziem Okonkwo,TEN,TE,6-3,238,9/8/1999,24,3,"$1,111,084"
CSpencerTEN,Cole Spencer,TEN,OG,6-3,307,—,22,R,"$798,333"
CDowellTEN,Colton Dowell,TEN,WR,6-3,212,4/19/1999,25,2,"$940,674"
DBrunskillTEN,Daniel Brunskill,TEN,OG,6-5,300,1/27/1994,30,6,"$3,831,765"
DMartin-RobinsonTEN,David Martin-Robinson,TEN,TE,6-3,247,—,22,R,"$797,500"
DHopkinsTEN,DeAndre Hopkins,TEN,WR,6-1,212,6/6/1992,32,11,"$18,313,000"
DJohnsonTEN,Dillon Johnson,TEN,RB,5-11,217,6/15/2001,23,R,"$800,000"
DRadunzTEN,Dillon Radunz,TEN,OT,6-6,301,3/28/1998,26,4,"$2,013,096"
EMoldenTEN,Elijah Molden,TEN,CB,5-10,191,1/30/1999,25,4,"$3,326,154"
EGarrorTEN,Eric Garror,TEN,CB,5-8,174,3/31/2000,24,2,"$915,000"
GJeudy-LallyTEN,Gabe Jeudy-Lally,TEN,CB,6-1,189,2/16/2001,23,R,"$798,333"
GWallowTEN,Garret Wallow,TEN,LB,6-2,230,1/25/1999,25,4,"$1,055,000"
GChristianTEN,Geron Christian,TEN,OT,6-5,315,9/10/1996,27,7,"$1,060,000"
HLandryTEN,Harold Landry,TEN,LB,6-2,252,6/5/1996,28,7,"$23,800,000"
HHaskinsTEN,Hassan Haskins,TEN,RB,6-2,228,11/26/1999,24,3,"$1,158,052"
IItonTEN,Isaiah Iton,TEN,DE,6-2,277,—,22,R,"$800,000"
JLathamTEN,J.C. Latham,TEN,OT,6-6,342,2/8/2003,21,R,"$4,735,489"
JSmallTEN,Jabari Small,TEN,RB,5-9,198,1/31/2002,22,R,"$796,666"
JGibbensTEN,Jack Gibbens,TEN,LB,6-3,242,11/24/1998,25,2,"$985,000"
JDuncanTEN,Jaelyn Duncan,TEN,OT,6-6,306,7/8/2000,24,2,"$962,452"
JAdamsTEN,Jamal Adams,TEN,SS,6-1,213,10/17/1995,28,7,"$1,152,500"
JWilliamsTEN,James Williams,TEN,LB,6-4,232,2/15/2003,21,R,"$817,373"
